Unix time,BSSID,Signal strength(-dBm),SSID,Longitude,Latitude,GPS Accuracy,AP Capabilities, Channel, Frequency
1549474419000,18:9c:5d:8f:e1:cc,-88,umd-util2,-76.93892756,38.99265892,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5280
1549474385000,18:9c:5d:8f:e1:ce,-89,eduroam,-76.93961031,38.99264717,3,[WPA2-EAP-CCMP][ESS],,-5280
1549474369000,18:9c:5d:8f:e1:eb,-81,umd-guest,-76.9398915,38.99259487,3,[ESS],,-5765
1549474366000,18:9c:5d:8f:e1:ec,-82,umd-util2,-76.93991909,38.99255533,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5765
1549474369000,18:9c:5d:8f:e1:ed,-81,umd-secure,-76.9398915,38.99259487,3,[WPA2-EAP-CCMP][ESS],,-5765
1549472402000,18:9c:5d:8f:e1:ee,-83,eduroam,-76.9396549,38.98711129,4,[WPA2-EAP-CCMP][ESS],,-5825
1549474369000,18:9c:5d:8f:e1:ef,-82,umd,-76.9398915,38.99259487,3,[ESS],,-5765
1549473681000,18:9c:5d:8f:e2:00,-57,umd,-76.94531367,38.98874961,3,[ESS],,62437
1549473681000,18:9c:5d:8f:e2:01,-57,eduroam,-76.94531367,38.98874961,3,[WPA2-EAP-CCMP][ESS],,62437
1549473680000,18:9c:5d:8f:e2:02,-57,umd-secure,-76.94533459,38.98875473,3,[WPA2-EAP-CCMP][ESS],,62437
1549473682000,18:9c:5d:8f:e2:03,-57,umd-util2,-76.94529586,38.98874655,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,62437
1549473681000,18:9c:5d:8f:e2:04,-57,umd-guest,-76.94531367,38.98874961,3,[ESS],,62437
1549473677000,18:9c:5d:8f:e2:0b,-65,umd-guest,-76.94538617,38.98876863,3,[ESS],,-5825
1549473678000,18:9c:5d:8f:e2:0c,-65,umd-util2,-76.94536993,38.98876482,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5825
1549473691000,18:9c:5d:8f:e2:0d,-72,umd-secure,-76.94513294,38.98871435,3,[WPA2-EAP-CCMP][ESS],,-5825
1549473671000,18:9c:5d:8f:e2:0e,-69,eduroam,-76.94549789,38.98879552,3,[WPA2-EAP-CCMP][ESS],,-5825
1549473676000,18:9c:5d:8f:e2:0f,-64,umd,-76.94540215,38.98877286,3,[ESS],,-5825
1549474078000,18:9c:5d:8f:e2:2b,-88,umd-guest,-76.94419868,38.99146161,3,[ESS],,-5825
1549474004000,18:9c:5d:8f:e2:2c,-89,umd-util2,-76.94556355,38.99158238,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5825
1549474029000,18:9c:5d:8f:e2:2d,-87,umd-secure,-76.94510035,38.9914849,3,[WPA2-EAP-CCMP][ESS],,-5825
1549474042000,18:9c:5d:8f:e2:2e,-88,eduroam,-76.94487092,38.99149585,3,[WPA2-EAP-CCMP][ESS],,-5825
1549473218000,18:9c:5d:8f:e2:4b,-85,umd-guest,-76.94748574,38.99144698,3,[ESS],,-5280
1549473219000,18:9c:5d:8f:e2:4d,-84,umd-secure,-76.94749081,38.99144362,3,[WPA2-EAP-CCMP][ESS],,-5280
1549473221000,18:9c:5d:8f:e2:4f,-84,umd,-76.94752149,38.99144105,3,[ESS],,-5280
1549471840000,18:9c:5d:8f:e2:a0,-76,umd,-76.94235824,38.9837649,4,[ESS],,62437
1549471840000,18:9c:5d:8f:e2:a1,-77,eduroam,-76.94235824,38.9837649,4,[WPA2-EAP-CCMP][ESS],,62437
1549471840000,18:9c:5d:8f:e2:a2,-77,umd-secure,-76.94235824,38.9837649,4,[WPA2-EAP-CCMP][ESS],,62437
1549471840000,18:9c:5d:8f:e2:a3,-77,umd-util2,-76.94235824,38.9837649,4,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,62437
1549471840000,18:9c:5d:8f:e2:a4,-76,umd-guest,-76.94235824,38.9837649,4,[ESS],,62437
1549471821000,18:9c:5d:8f:e2:ab,-71,umd-guest,-76.94215882,38.98346976,6,[ESS],,-5785
1549471834000,18:9c:5d:8f:e2:ac,-83,umd-util2,-76.94231184,38.98372044,4,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5785
