Unix time,BSSID,Signal strength(-dBm),SSID,Longitude,Latitude,GPS Accuracy,AP Capabilities, Channel, Frequency
1551284331000,2c:5a:0f:17:7d:ab,-73,umd-guest,-76.94405665,38.98833205,112,[ESS],,-5300
1551284331000,2c:5a:0f:17:7d:ac,-72,umd-util2,-76.94405665,38.98833205,112,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5300
1551284331000,2c:5a:0f:17:7d:ad,-73,umd-secure,-76.94405665,38.98833205,112,[WPA2-EAP-CCMP][ESS],,-5300
1551284331000,2c:5a:0f:17:7d:ae,-73,eduroam,-76.94405665,38.98833205,112,[WPA2-EAP-CCMP][ESS],,-5300
1551284331000,2c:5a:0f:17:7d:af,-73,umd,-76.94405665,38.98833205,112,[ESS],,-5300
1551284331000,2c:5a:0f:17:87:20,-77,umd,-76.94405665,38.98833205,112,[ESS],,112462
1551284331000,2c:5a:0f:17:87:21,-85,eduroam,-76.94405665,38.98833205,112,[WPA2-EAP-CCMP][ESS],,112462
1551284331000,2c:5a:0f:17:87:22,-83,umd-secure,-76.94405665,38.98833205,112,[WPA2-EAP-CCMP][ESS],,112462
1551284331000,2c:5a:0f:17:87:23,-76,umd-util2,-76.94405665,38.98833205,112,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,112462
1551284331000,2c:5a:0f:17:87:2b,-84,umd-guest,-76.94405665,38.98833205,112,[ESS],,-5180
1551284331000,2c:5a:0f:17:87:2c,-84,umd-util2,-76.94405665,38.98833205,112,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5180
1551284331000,2c:5a:0f:17:87:2d,-84,umd-secure,-76.94405665,38.98833205,112,[WPA2-EAP-CCMP][ESS],,-5180
1551284331000,2c:5a:0f:17:87:2e,-83,eduroam,-76.94405665,38.98833205,112,[WPA2-EAP-CCMP][ESS],,-5180
1551284331000,2c:5a:0f:17:87:2f,-83,umd,-76.94405665,38.98833205,112,[ESS],,-5180
1551284331000,2c:5a:0f:17:ab:63,-82,umd-util2,-76.94405665,38.98833205,112,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,112462
1551284331000,2c:5a:0f:17:de:c3,-89,umd-util2,-76.94405665,38.98833205,112,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,12412
1551284331000,2c:5a:0f:17:de:c4,-83,umd-guest,-76.94405665,38.98833205,112,[ESS],,12412
1551284331000,2c:5a:0f:17:de:cb,-88,umd-guest,-76.94405665,38.98833205,112,[ESS],,-5280
