Unix time,BSSID,Signal strength(-dBm),SSID,Longitude,Latitude,GPS Accuracy,AP Capabilities, Channel, Frequency
1549301077000,78:72:5d:bd:7b:2f,-73,umd,-76.94126126,38.98441014,3,[ESS],,-5180
1549302078000,78:72:5d:bd:7b:a1,-89,eduroam,-76.94042272,38.99082167,3,[WPA2-EAP-CCMP][ESS],,62437
1549302099000,78:72:5d:bd:7b:ac,-84,umd-util2,-76.93998997,38.99084501,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5240
1549301271000,78:72:5d:bd:7c:a0,-60,umd,-76.94368625,38.9833997,50,[ESS],,12412
1549301271000,78:72:5d:bd:7c:a1,-60,eduroam,-76.94368625,38.9833997,50,[WPA2-EAP-CCMP][ESS],,12412
1549301268000,78:72:5d:bd:7c:a2,-60,umd-secure,-76.94368621,38.98339979,40,[WPA2-EAP-CCMP][ESS],,12412
1549301268000,78:72:5d:bd:7c:a3,-61,umd-util2,-76.94368621,38.98339979,40,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,12412
1549301259000,78:72:5d:bd:7c:a4,-71,umd-guest,-76.94370702,38.98341888,8,[ESS],,12412
1549301271000,78:72:5d:bd:7c:ab,-62,umd-guest,-76.94368625,38.9833997,50,[ESS],,-5320
1549301271000,78:72:5d:bd:7c:ac,-62,umd-util2,-76.94368625,38.9833997,50,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5320
1549301271000,78:72:5d:bd:7c:ad,-62,umd-secure,-76.94368625,38.9833997,50,[WPA2-EAP-CCMP][ESS],,-5320
1549301271000,78:72:5d:bd:7c:ae,-62,eduroam,-76.94368625,38.9833997,50,[WPA2-EAP-CCMP][ESS],,-5320
1549301271000,78:72:5d:bd:7c:af,-62,umd,-76.94368625,38.9833997,50,[ESS],,-5320
1549297816000,78:72:5d:bd:86:a0,-85,umd,-76.93870539,38.98649388,3,[ESS],,62437
1549297816000,78:72:5d:bd:86:a1,-85,eduroam,-76.93870539,38.98649388,3,[WPA2-EAP-CCMP][ESS],,62437
