Unix time,BSSID,Signal strength(-dBm),SSID,Longitude,Latitude,GPS Accuracy,AP Capabilities, Channel, Frequency
1551283799000,00:2a:10:5b:7b:72,-78,umd-secure,-76.93672497,38.99087685,3,[WPA2-EAP-CCMP][ESS],,112462
1551283787000,00:2a:10:5b:7b:73,-77,umd-util2,-76.93666429,38.99106887,9,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,112462
1551283787000,00:2a:10:5b:7b:74,-77,umd-guest,-76.93666429,38.99106887,9,[ESS],,112462
1551286127000,00:2a:10:81:b3:34,-84,umd-guest,-76.94392792,38.986765,7,[ESS],,112462
1551286122000,00:2a:10:81:b3:3f,-90,umd,-76.94405293,38.9866904,8,[ESS],,-5180
1551284282000,00:2c:c8:bc:30:ab,-85,umd-guest,-76.94402194,38.9883531,4,[ESS],,-5300
1551284282000,00:2c:c8:bc:30:ac,-85,umd-util2,-76.94402194,38.9883531,4,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5300
1551284282000,00:2c:c8:bc:30:ad,-85,umd-secure,-76.94402194,38.9883531,4,[WPA2-EAP-CCMP][ESS],,-5300
1551284282000,00:2c:c8:bc:30:ae,-85,eduroam,-76.94402194,38.9883531,4,[WPA2-EAP-CCMP][ESS],,-5300
1551284282000,00:2c:c8:bc:30:af,-84,umd,-76.94402194,38.9883531,4,[ESS],,-5300
1551286089000,00:2c:c8:d5:e7:20,-83,umd,-76.94438295,38.98694588,3,[ESS],,12412
1551286089000,00:2c:c8:d5:e7:21,-82,eduroam,-76.94438295,38.98694588,3,[WPA2-EAP-CCMP][ESS],,12412
1551286089000,00:2c:c8:d5:e7:22,-82,umd-secure,-76.94438295,38.98694588,3,[WPA2-EAP-CCMP][ESS],,12412
1551286089000,00:2c:c8:d5:e7:23,-82,umd-util2,-76.94438295,38.98694588,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,12412
1551284282000,00:2c:c8:d6:30:80,-81,umd,-76.94402194,38.9883531,4,[ESS],,62437
1551284282000,00:2c:c8:d6:30:8b,-84,umd-guest,-76.94402194,38.9883531,4,[ESS],,-5260
1551284282000,00:2c:c8:d6:30:8c,-84,umd-util2,-76.94402194,38.9883531,4,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5260
1551284282000,00:2c:c8:d6:30:8d,-84,umd-secure,-76.94402194,38.9883531,4,[WPA2-EAP-CCMP][ESS],,-5260
1551284282000,00:2c:c8:d6:30:8e,-84,eduroam,-76.94402194,38.9883531,4,[WPA2-EAP-CCMP][ESS],,-5260
1551284282000,00:2c:c8:d6:30:8f,-85,umd,-76.94402194,38.9883531,4,[ESS],,-5260
1551286039000,00:2c:c8:d6:33:01,-88,eduroam,-76.94438015,38.98757462,4,[WPA2-EAP-CCMP][ESS],,112462
1551286039000,00:2c:c8:d6:33:02,-87,umd-secure,-76.94438015,38.98757462,4,[WPA2-EAP-CCMP][ESS],,112462
1551286039000,00:2c:c8:d6:33:04,-87,umd-guest,-76.94438015,38.98757462,4,[ESS],,112462
1551284282000,00:2c:c8:d6:3f:8b,-86,umd-guest,-76.94402194,38.9883531,4,[ESS],,-5320
1551284282000,00:2c:c8:d6:3f:8d,-89,umd-secure,-76.94402194,38.9883531,4,[WPA2-EAP-CCMP][ESS],,-5320
1551284282000,00:2c:c8:d6:3f:8e,-87,eduroam,-76.94402194,38.9883531,4,[WPA2-EAP-CCMP][ESS],,-5320
1551284282000,00:2c:c8:d6:3f:8f,-89,umd,-76.94402194,38.9883531,4,[ESS],,-5320
1551284025000,00:2c:c8:f8:48:21,-84,eduroam,-76.94054208,38.99004305,3,[WPA2-EAP-CCMP][ESS],,112462
1551284020000,00:2c:c8:f8:48:23,-86,umd-util2,-76.9404596,38.99006369,4,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,112462
1551284282000,00:2c:c8:f8:59:e2,-80,umd-secure,-76.94402194,38.9883531,4,[WPA2-EAP-CCMP][ESS],,62437
1551284282000,00:2c:c8:f8:59:eb,-83,umd-guest,-76.94402194,38.9883531,4,[ESS],,-5320
1551284282000,00:2c:c8:f8:59:ec,-83,umd-util2,-76.94402194,38.9883531,4,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5320
1551284282000,00:2c:c8:f8:59:ed,-82,umd-secure,-76.94402194,38.9883531,4,[WPA2-EAP-CCMP][ESS],,-5320
1551284282000,00:2c:c8:f8:59:ee,-82,eduroam,-76.94402194,38.9883531,4,[WPA2-EAP-CCMP][ESS],,-5320
1551284282000,00:2c:c8:f8:59:ef,-82,umd,-76.94402194,38.9883531,4,[ESS],,-5320
1551284282000,00:2c:c8:f8:5d:e2,-71,umd-secure,-76.94402194,38.9883531,4,[WPA2-EAP-CCMP][ESS],,112462
1551284282000,00:2c:c8:f8:5d:eb,-72,umd-guest,-76.94402194,38.9883531,4,[ESS],,-5220
1551284282000,00:2c:c8:f8:5d:ec,-71,umd-util2,-76.94402194,38.9883531,4,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5220
1551284282000,00:2c:c8:f8:5d:ed,-72,umd-secure,-76.94402194,38.9883531,4,[WPA2-EAP-CCMP][ESS],,-5220
1551284282000,00:2c:c8:f8:5d:ee,-71,eduroam,-76.94402194,38.9883531,4,[WPA2-EAP-CCMP][ESS],,-5220
1551284282000,00:2c:c8:f8:5d:ef,-71,umd,-76.94402194,38.9883531,4,[ESS],,-5220
1551283820000,00:81:c4:14:03:20,-86,umd,-76.93674434,38.99055445,4,[ESS],,112462
1551283816000,00:81:c4:14:03:23,-86,umd-util2,-76.93669662,38.99057826,4,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,112462
1551283816000,00:81:c4:14:03:24,-87,umd-guest,-76.93669662,38.99057826,4,[ESS],,112462
1551283816000,00:81:c4:14:03:2b,-88,umd-guest,-76.93669662,38.99057826,4,[ESS],,-5260
1551283816000,00:81:c4:14:03:2c,-87,umd-util2,-76.93669662,38.99057826,4,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5260
1551283816000,00:81:c4:14:03:2d,-88,umd-secure,-76.93669662,38.99057826,4,[WPA2-EAP-CCMP][ESS],,-5260
1551283816000,00:81:c4:14:03:2e,-88,eduroam,-76.93669662,38.99057826,4,[WPA2-EAP-CCMP][ESS],,-5260
1551283816000,00:81:c4:14:03:2f,-88,umd,-76.93669662,38.99057826,4,[ESS],,-5260
1551286715000,00:81:c4:14:24:f0,-74,umd,-76.94375212,38.98647213,6,[ESS],,12412
1551286186000,00:81:c4:14:24:f1,-67,eduroam,-76.94320448,38.98676163,7,[WPA2-EAP-CCMP][ESS],,12412
1551286186000,00:81:c4:14:24:f2,-67,umd-secure,-76.94320448,38.98676163,7,[WPA2-EAP-CCMP][ESS],,12412
1551286186000,00:81:c4:14:24:f3,-66,umd-util2,-76.94320448,38.98676163,7,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,12412
1551286715000,00:81:c4:14:24:f4,-71,umd-guest,-76.94375212,38.98647213,6,[ESS],,12412
1551286181000,00:81:c4:14:24:fb,-80,umd-guest,-76.94327028,38.98667686,8,[ESS],,-5180
1551286181000,00:81:c4:14:24:fc,-80,umd-util2,-76.94327028,38.98667686,8,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5180
1551286177000,00:81:c4:14:24:fd,-81,umd-secure,-76.94331999,38.98667127,4,[WPA2-EAP-CCMP][ESS],,-5180
1551286181000,00:81:c4:14:24:fe,-80,eduroam,-76.94327028,38.98667686,8,[WPA2-EAP-CCMP][ESS],,-5180
1551286177000,00:81:c4:14:24:ff,-81,umd,-76.94331999,38.98667127,4,[ESS],,-5180
1551286204000,00:81:c4:1e:12:23,-84,umd-util2,-76.94314557,38.98701503,5,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,12412
1551286204000,00:81:c4:1e:35:c0,-73,umd,-76.94314557,38.98701503,5,[ESS],,62437
1551286211000,00:81:c4:1e:35:c1,-80,eduroam,-76.94307482,38.98710663,4,[WPA2-EAP-CCMP][ESS],,62437
1551286200000,00:81:c4:1e:35:c3,-75,umd-util2,-76.9431133,38.98696638,6,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,62437
1551286204000,00:81:c4:1e:35:cb,-85,umd-guest,-76.94314557,38.98701503,5,[ESS],,-5320
1551286204000,00:81:c4:1e:35:cc,-85,umd-util2,-76.94314557,38.98701503,5,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5320
1551286204000,00:81:c4:1e:35:cd,-84,umd-secure,-76.94314557,38.98701503,5,[WPA2-EAP-CCMP][ESS],,-5320
1551286204000,00:81:c4:1e:35:ce,-84,eduroam,-76.94314557,38.98701503,5,[WPA2-EAP-CCMP][ESS],,-5320
1551286204000,00:81:c4:1e:35:cf,-84,umd,-76.94314557,38.98701503,5,[ESS],,-5320
1551286200000,00:81:c4:1e:37:50,-81,umd,-76.9431133,38.98696638,6,[ESS],,12412
1551286204000,00:81:c4:1e:37:51,-83,eduroam,-76.94314557,38.98701503,5,[WPA2-EAP-CCMP][ESS],,12412
1551286195000,00:81:c4:1e:37:52,-82,umd-secure,-76.94306186,38.9869008,6,[WPA2-EAP-CCMP][ESS],,12412
1551286214000,00:81:c4:1e:39:91,-81,eduroam,-76.9430609,38.98713617,4,[WPA2-EAP-CCMP][ESS],,112462
1551286214000,00:81:c4:1e:39:93,-80,umd-util2,-76.9430609,38.98713617,4,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,112462
1551286214000,00:81:c4:1e:39:94,-81,umd-guest,-76.9430609,38.98713617,4,[ESS],,112462
1551286211000,00:81:c4:1e:39:9c,-90,umd-util2,-76.94307482,38.98710663,4,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5220
1551286211000,00:81:c4:1e:39:9d,-90,umd-secure,-76.94307482,38.98710663,4,[WPA2-EAP-CCMP][ESS],,-5220
1551286211000,00:81:c4:1e:39:9e,-89,eduroam,-76.94307482,38.98710663,4,[WPA2-EAP-CCMP][ESS],,-5220
1551286211000,00:81:c4:1e:39:9f,-89,umd,-76.94307482,38.98710663,4,[ESS],,-5220
1551286748000,00:81:c4:1e:41:13,-84,umd-util2,-76.94420712,38.98673563,5,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,12412
1551286748000,00:81:c4:1e:41:14,-85,umd-guest,-76.94420712,38.98673563,5,[ESS],,12412
1551286084000,00:81:c4:1e:48:c3,-84,umd-util2,-76.9443784,38.98704578,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,62437
1551286084000,00:81:c4:1e:48:cb,-91,umd-guest,-76.9443784,38.98704578,3,[ESS],,-5785
1551286084000,00:81:c4:1e:48:cc,-90,umd-util2,-76.9443784,38.98704578,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5785
1551286084000,00:81:c4:1e:48:cd,-88,umd-secure,-76.9443784,38.98704578,3,[WPA2-EAP-CCMP][ESS],,-5785
1551286076000,00:81:c4:1e:48:ce,-89,eduroam,-76.94441086,38.98712157,4,[WPA2-EAP-CCMP][ESS],,-5785
1551286084000,00:81:c4:1e:48:cf,-88,umd,-76.9443784,38.98704578,3,[ESS],,-5785
1551286080000,00:81:c4:1e:4a:f0,-86,umd,-76.94441372,38.98709035,4,[ESS],,112462
1551286080000,00:81:c4:1e:4a:f1,-87,eduroam,-76.94441372,38.98709035,4,[WPA2-EAP-CCMP][ESS],,112462
1551286080000,00:81:c4:1e:4a:f2,-88,umd-secure,-76.94441372,38.98709035,4,[WPA2-EAP-CCMP][ESS],,112462
1551286080000,00:81:c4:1e:4a:f3,-88,umd-util2,-76.94441372,38.98709035,4,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,112462
1551286084000,00:81:c4:1e:4a:f4,-87,umd-guest,-76.9443784,38.98704578,3,[ESS],,112462
1551283795000,00:81:c4:44:9a:51,-85,eduroam,-76.93672157,38.9909374,4,[WPA2-EAP-CCMP][ESS],,62437
1551283795000,00:81:c4:44:9a:54,-86,umd-guest,-76.93672157,38.9909374,4,[ESS],,62437
1551283820000,00:f6:63:34:26:32,-83,umd-secure,-76.93674434,38.99055445,4,[WPA2-EAP-CCMP][ESS],,112462
1551283820000,00:f6:63:34:26:33,-83,umd-util2,-76.93674434,38.99055445,4,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,112462
1551283820000,00:f6:63:34:26:34,-83,umd-guest,-76.93674434,38.99055445,4,[ESS],,112462
1551283811000,00:f6:63:6f:dc:9b,-90,umd-guest,-76.93670458,38.99066153,4,[ESS],,-5785
1551283811000,00:f6:63:6f:dc:9c,-90,umd-util2,-76.93670458,38.99066153,4,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5785
1551283811000,00:f6:63:6f:dc:9d,-90,umd-secure,-76.93670458,38.99066153,4,[WPA2-EAP-CCMP][ESS],,-5785
1551283811000,00:f6:63:6f:dc:9e,-89,eduroam,-76.93670458,38.99066153,4,[WPA2-EAP-CCMP][ESS],,-5785
1551283811000,00:f6:63:6f:dc:9f,-90,umd,-76.93670458,38.99066153,4,[ESS],,-5785
1551286596000,00:f6:63:6f:e3:6b,-85,umd-guest,-76.94313545,38.98549719,10,[ESS],,-5260
1551286596000,00:f6:63:6f:e3:6c,-83,umd-util2,-76.94313545,38.98549719,10,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5260
1551286596000,00:f6:63:6f:e3:6d,-84,umd-secure,-76.94313545,38.98549719,10,[WPA2-EAP-CCMP][ESS],,-5260
1551286596000,00:f6:63:6f:e3:6e,-84,eduroam,-76.94313545,38.98549719,10,[WPA2-EAP-CCMP][ESS],,-5260
1551286596000,00:f6:63:6f:e3:6f,-84,umd,-76.94313545,38.98549719,10,[ESS],,-5260
1551286631000,00:f6:63:6f:e3:ab,-87,umd-guest,-76.94354972,38.98546348,6,[ESS],,-5320
1551286631000,00:f6:63:6f:e3:ac,-87,umd-util2,-76.94354972,38.98546348,6,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5320
1551286631000,00:f6:63:6f:e3:ad,-89,umd-secure,-76.94354972,38.98546348,6,[WPA2-EAP-CCMP][ESS],,-5320
1551283791000,00:f6:63:6f:fb:41,-82,eduroam,-76.93666516,38.9910106,5,[WPA2-EAP-CCMP][ESS],,112462
1551283791000,00:f6:63:6f:fb:42,-81,umd-secure,-76.93666516,38.9910106,5,[WPA2-EAP-CCMP][ESS],,112462
1551283791000,00:f6:63:6f:fb:43,-83,umd-util2,-76.93666516,38.9910106,5,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,112462
1551283791000,00:f6:63:6f:fb:44,-83,umd-guest,-76.93666516,38.9910106,5,[ESS],,112462
1551283795000,00:f6:63:6f:fb:4b,-83,umd-guest,-76.93672157,38.9909374,4,[ESS],,-5280
1551283795000,00:f6:63:6f:fb:4c,-84,umd-util2,-76.93672157,38.9909374,4,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5280
1551283795000,00:f6:63:6f:fb:4d,-84,umd-secure,-76.93672157,38.9909374,4,[WPA2-EAP-CCMP][ESS],,-5280
1551283795000,00:f6:63:6f:fb:4e,-83,eduroam,-76.93672157,38.9909374,4,[WPA2-EAP-CCMP][ESS],,-5280
1551283795000,00:f6:63:6f:fb:4f,-83,umd,-76.93672157,38.9909374,4,[ESS],,-5280
1551283795000,00:f6:63:70:0e:e4,-74,umd-guest,-76.93672157,38.9909374,4,[ESS],,12412
1551286608000,00:f6:63:70:10:ab,-89,umd-guest,-76.94317898,38.98550162,9,[ESS],,-5180
1551286636000,00:f6:63:70:10:ac,-88,umd-util2,-76.94368851,38.98545296,6,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5180
1551286608000,00:f6:63:70:10:ad,-89,umd-secure,-76.94317898,38.98550162,9,[WPA2-EAP-CCMP][ESS],,-5180
1551286603000,00:f6:63:70:10:af,-89,umd,-76.94310563,38.98552818,7,[ESS],,-5180
1551284154000,00:f6:63:70:11:e0,-83,umd,-76.94205446,38.98901507,5,[ESS],,12412
1551284033000,00:f6:63:70:11:e1,-82,eduroam,-76.9406468,38.98990302,4,[WPA2-EAP-CCMP][ESS],,12412
1551284154000,00:f6:63:70:11:eb,-91,umd-guest,-76.94205446,38.98901507,5,[ESS],,-5180
1551284033000,00:f6:63:70:11:ed,-91,umd-secure,-76.9406468,38.98990302,4,[WPA2-EAP-CCMP][ESS],,-5180
1551284033000,00:f6:63:70:11:ef,-93,umd,-76.9406468,38.98990302,4,[ESS],,-5180
1551283799000,00:f6:63:70:8f:f0,-85,umd,-76.93672497,38.99087685,3,[ESS],,62437
1551283787000,00:f6:63:70:8f:f1,-77,eduroam,-76.93666429,38.99106887,9,[WPA2-EAP-CCMP][ESS],,62437
1551283787000,00:f6:63:70:8f:f2,-77,umd-secure,-76.93666429,38.99106887,9,[WPA2-EAP-CCMP][ESS],,62437
1551283787000,00:f6:63:70:8f:f3,-77,umd-util2,-76.93666429,38.99106887,9,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,62437
1551283787000,00:f6:63:70:8f:f4,-77,umd-guest,-76.93666429,38.99106887,9,[WPA2-PSK-CCMP][ESS],,62437
1551283807000,00:f6:63:70:ca:f0,-68,umd,-76.93671526,38.99073094,4,[ESS],,12412
1551283807000,00:f6:63:70:ca:f1,-69,eduroam,-76.93671526,38.99073094,4,[WPA2-EAP-CCMP][ESS],,12412
1551283807000,00:f6:63:70:ca:f2,-68,umd-secure,-76.93671526,38.99073094,4,[WPA2-EAP-CCMP][ESS],,12412
1551283807000,00:f6:63:70:ca:f3,-69,umd-util2,-76.93671526,38.99073094,4,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,12412
1551283807000,00:f6:63:70:ca:f4,-69,umd-guest,-76.93671526,38.99073094,4,[ESS],,12412
1551283803000,00:f6:63:70:ca:fb,-89,umd-guest,-76.93673575,38.99080396,3,[ESS],,-5260
1551283803000,00:f6:63:70:ca:fc,-88,umd-util2,-76.93673575,38.99080396,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5260
1551283858000,00:f6:63:70:cb:90,-64,umd,-76.93730852,38.99030696,3,[ESS],,112462
1551283858000,00:f6:63:70:cb:91,-64,eduroam,-76.93730852,38.99030696,3,[WPA2-EAP-CCMP][ESS],,112462
1551283858000,00:f6:63:70:cb:92,-64,umd-secure,-76.93730852,38.99030696,3,[WPA2-EAP-CCMP][ESS],,112462
1551283849000,00:f6:63:70:cb:93,-81,umd-util2,-76.93731917,38.99045802,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,112462
1551283858000,00:f6:63:70:cb:94,-65,umd-guest,-76.93730852,38.99030696,3,[ESS],,112462
1551283849000,00:f6:63:70:cb:9b,-72,umd-guest,-76.93731917,38.99045802,3,[ESS],,-5805
1551283849000,00:f6:63:70:cb:9c,-73,umd-util2,-76.93731917,38.99045802,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5805
1551283849000,00:f6:63:70:cb:9d,-72,umd-secure,-76.93731917,38.99045802,3,[WPA2-EAP-CCMP][ESS],,-5805
1551283849000,00:f6:63:70:cb:9e,-72,eduroam,-76.93731917,38.99045802,3,[WPA2-EAP-CCMP][ESS],,-5805
1551283849000,00:f6:63:70:cb:9f,-72,umd,-76.93731917,38.99045802,3,[ESS],,-5805
1551283795000,00:f6:63:70:ce:7b,-88,umd-guest,-76.93672157,38.9909374,4,[ESS],,-5200
1551283795000,00:f6:63:70:ce:7c,-90,umd-util2,-76.93672157,38.9909374,4,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5200
1551283795000,00:f6:63:70:ce:7d,-90,umd-secure,-76.93672157,38.9909374,4,[WPA2-EAP-CCMP][ESS],,-5200
1551283803000,00:f6:63:70:ce:7f,-92,umd,-76.93673575,38.99080396,3,[ESS],,-5200
1551286200000,00:f6:63:72:ad:61,-82,eduroam,-76.9431133,38.98696638,6,[WPA2-EAP-CCMP][ESS],,62437
1551283799000,00:f6:63:72:b2:2b,-88,umd-guest,-76.93672497,38.99087685,3,[ESS],,-5200
1551283799000,00:f6:63:72:b2:2c,-87,umd-util2,-76.93672497,38.99087685,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5200
1551283799000,00:f6:63:72:b2:2e,-87,eduroam,-76.93672497,38.99087685,3,[WPA2-EAP-CCMP][ESS],,-5200
1551283795000,00:f6:63:72:b2:2f,-89,umd,-76.93672157,38.9909374,4,[ESS],,-5200
1551284282000,00:f6:63:72:b9:eb,-75,umd-guest,-76.94402194,38.9883531,4,[ESS],,-5300
1551284282000,00:f6:63:72:b9:ec,-75,umd-util2,-76.94402194,38.9883531,4,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5300
1551284282000,00:f6:63:72:b9:ed,-76,umd-secure,-76.94402194,38.9883531,4,[WPA2-EAP-CCMP][ESS],,-5300
1551284282000,00:f6:63:72:b9:ee,-76,eduroam,-76.94402194,38.9883531,4,[WPA2-EAP-CCMP][ESS],,-5300
1551284282000,00:f6:63:72:b9:ef,-76,umd,-76.94402194,38.9883531,4,[ESS],,-5300
1551286622000,00:f6:63:72:bb:cb,-89,umd-guest,-76.94345822,38.98547407,5,[ESS],,-5180
1551286622000,00:f6:63:72:bb:cc,-87,umd-util2,-76.94345822,38.98547407,5,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5180
1551286622000,00:f6:63:72:bb:cd,-89,umd-secure,-76.94345822,38.98547407,5,[WPA2-EAP-CCMP][ESS],,-5180
1551286603000,00:f6:63:72:bb:ce,-89,eduroam,-76.94310563,38.98552818,7,[WPA2-EAP-CCMP][ESS],,-5180
1551286603000,00:f6:63:72:bb:cf,-90,umd,-76.94310563,38.98552818,7,[ESS],,-5180
1551283795000,00:f6:63:a2:dd:53,-77,umd-util2,-76.93672157,38.9909374,4,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,12412
1551283795000,00:f6:63:a2:dd:54,-77,umd-guest,-76.93672157,38.9909374,4,[ESS],,12412
1551283799000,00:f6:63:a2:dd:5b,-84,umd-guest,-76.93672497,38.99087685,3,[ESS],,-5300
1551283803000,00:f6:63:a3:03:b0,-85,umd,-76.93673575,38.99080396,3,[ESS],,12412
1551283870000,00:f6:63:a3:13:40,-86,umd,-76.93752262,38.99026051,3,[ESS],,112462
1551283896000,00:f6:63:a3:13:41,-84,eduroam,-76.93804838,38.99024177,4,[WPA2-EAP-CCMP][ESS],,112462
1551283896000,00:f6:63:a3:13:42,-84,umd-secure,-76.93804838,38.99024177,4,[WPA2-EAP-CCMP][ESS],,112462
1551283875000,00:f6:63:a3:13:43,-84,umd-util2,-76.93762737,38.99025464,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,112462
1551283896000,00:f6:63:a3:13:44,-83,umd-guest,-76.93804838,38.99024177,4,[ESS],,112462
1551283900000,00:f6:63:a3:13:4d,-85,umd-secure,-76.93813144,38.99024753,3,[WPA2-EAP-CCMP][ESS],,-5180
1551286071000,00:f6:63:a3:3d:90,-87,umd,-76.94439894,38.98718022,4,[ESS],,62437
1551286071000,00:f6:63:a3:3d:91,-88,eduroam,-76.94439894,38.98718022,4,[WPA2-EAP-CCMP][ESS],,62437
1551286071000,00:f6:63:a3:3d:92,-87,umd-secure,-76.94439894,38.98718022,4,[WPA2-EAP-CCMP][ESS],,62437
1551286071000,00:f6:63:a3:3d:93,-88,umd-util2,-76.94439894,38.98718022,4,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,62437
1551286071000,00:f6:63:a3:3d:94,-87,umd-guest,-76.94439894,38.98718022,4,[ESS],,62437
1551286053000,00:f6:63:a3:3d:9e,-89,eduroam,-76.9443151,38.98740149,4,[WPA2-EAP-CCMP][ESS],,-5280
1551286053000,00:f6:63:a3:3d:9f,-90,umd,-76.9443151,38.98740149,4,[ESS],,-5280
1551283791000,00:f6:63:b1:f2:e3,-77,umd-util2,-76.93666516,38.9910106,5,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,62437
1551283791000,00:f6:63:b1:f2:e4,-77,umd-guest,-76.93666516,38.9910106,5,[ESS],,62437
