49.8962, 19.3003, 34.2637
49.8986, 20.1207, 33.6918
46.2257, 71.3409, 14.1929
46.7477, 71.9965, 13.6473
30.8177, 60.8407, 17.8261
30.086, 60.2596, 18.1825
26.6175, 42.9834, 17.3969
26.5776, 41.9847, 17.4299
48.4015, 23.8772, 14.2928
49.3959, 23.8462, 14.393
68.3282, 25.4291, 15.39
69.2087, 25.8873, 15.269
53.6416, 49.5074, 14.8055
53.6559, 50.4101, 14.3755
48.4292, 51.052, 9.07884
48.6067, 50.1211, 9.39798
